Make,Model,Fuel,kmpl
Chevrolet,Automatic transmission (2011 Chevrolet Colorado),Gasoline,7.014876
GMC,Automatic transmission (2010 GMC Sierra 1500),E85,4.676584
Scion,Manual transmission (2012 Scion xB),Gasoline,10.6286
Scion,Automatic transmission (2012 Scion xB),Gasoline,10.6286
Scion,Manual transmission (2011 Scion xB),Gasoline,10.6286
Scion,Automatic transmission (2011 Scion xB),Gasoline,10.6286
Scion,Manual transmission (2010 Scion xB),Gasoline,10.6286
Scion,Automatic transmission (2010 Scion xB),Gasoline,10.6286
Scion,Manual transmission (2011 Scion xD),Gasoline,12.75432
Scion,Automatic transmission (2011 Scion xD),Gasoline,12.75432
Aston Martin,Automatic transmission (2011 Aston Martin Virage Volante),Gasoline,6.589732000000001
Scion,Manual transmission (2010 Scion xD),Gasoline,12.75432
Scion,Automatic transmission (2010 Scion xD),Gasoline,12.75432
Aston Martin,Automatic transmission (2012 Aston Martin Virage Volante),Gasoline,6.589732000000001
Toyota,Automatic transmission (2011 Toyota Tundra),Gasoline,7.652592
Toyota,Automatic transmission (2011 Toyota Tundra),Gasoline,7.4400200000000005
Toyota,Automatic transmission (2011 Toyota Tundra),Gasoline,6.37716
Toyota,Automatic transmission (2011 Toyota Tundra),Gasoline,6.802304
Toyota,Automatic transmission (2011 Toyota Tundra),Gasoline,7.014876
Lexus,Manual transmission (2010 Lexus IS C),Gasoline,9.353168
Lexus,Automatic transmission (2010 Lexus IS C),Gasoline,9.140596
Lexus,Automatic transmission (2010 Lexus IS C),Gasoline,10.6286
Lexus,Manual transmission (2011 Lexus IS C),Gasoline,9.778312
Lexus,Automatic transmission (2011 Lexus IS C),Gasoline,10.841172
Lexus,Automatic transmission (2011 Lexus IS C),Gasoline,9.990884000000001
Jaguar,Automatic transmission (2010 Jaguar XJ),Gasoline,8.290308
Jaguar,Automatic transmission (2010 Jaguar XJ),Gasoline,7.865164
Jaguar,Automatic transmission (2010 Jaguar XJ),Gasoline,7.652592
Subaru,Manual transmission (2010 Subaru Legacy),Gasoline,9.778312
Subaru,Manual transmission (2010 Subaru Legacy),Gasoline,9.140596
Subaru,Automatic transmission (2010 Subaru Legacy),Gasoline,9.140596
Aston Martin,Automatic transmission (2011 Aston Martin Virage Coup),Gasoline,6.589732000000001
Aston Martin,Automatic transmission (2012 Aston Martin Virage Coup),Gasoline,6.589732000000001
Suzuki,Automatic transmission (2011 Suzuki Equator),Gasoline,7.4400200000000005
Suzuki,Automatic transmission (2011 Suzuki Equator),Gasoline,7.014876
Suzuki,Manual transmission (2011 Suzuki Equator),Gasoline,8.928024
Suzuki,Automatic transmission (2011 Suzuki Equator),Gasoline,8.290308
Chevrolet,Automatic transmission (2010 Chevrolet Colorado),Gasoline,8.502880000000001
Chevrolet,Manual transmission (2010 Chevrolet Colorado),Gasoline,8.928024
Chevrolet,Automatic transmission (2010 Chevrolet Colorado),Gasoline,7.4400200000000005
Chevrolet,Automatic transmission (2010 Chevrolet Colorado),Gasoline,7.865164
Chevrolet,Automatic transmission (2010 Chevrolet Colorado),Gasoline,7.014876
Chevrolet,Automatic transmission (2010 Chevrolet Colorado),Gasoline,8.715452
Chevrolet,Automatic transmission (2010 Chevrolet Colorado),Gasoline,8.290308
Chevrolet,Automatic transmission (2010 Chevrolet Colorado),Gasoline,8.077736
Nissan,Manual transmission (2011 Nissan Frontier),Gasoline,8.928024
Subaru,Manual transmission (2011 Subaru Outback),Gasoline,9.778312
Subaru,Automatic transmission (2011 Subaru Outback),Gasoline,9.140596
Nissan,Automatic transmission (2011 Nissan Frontier),Gasoline,7.4400200000000005
Nissan,Automatic transmission (2011 Nissan Frontier),Gasoline,7.014876
Nissan,Manual transmission (2011 Nissan Frontier),Gasoline,7.652592
Nissan,Manual transmission (2011 Nissan Frontier),Gasoline,7.4400200000000005
Nissan,Automatic transmission (2011 Nissan Frontier),Gasoline,8.290308
Suzuki,Automatic transmission (2010 Suzuki Equator),Gasoline,7.4400200000000005
Suzuki,Automatic transmission (2010 Suzuki Equator),Gasoline,7.227448000000001
Suzuki,Manual transmission (2010 Suzuki Equator),Gasoline,8.928024
Subaru,Automatic transmission (2010 Subaru Outback),Gasoline,9.140596
Subaru,Manual transmission (2010 Subaru Outback),Gasoline,9.778312
Chevrolet,Automatic transmission (2011 Chevrolet Silverado 1500 Hybrid),Gasoline,51.654996000000004
Chevrolet,Automatic transmission (2011 Chevrolet Silverado 1500 Hybrid),Gasoline,9.140596
Chevrolet,Automatic transmission (2010 Chevrolet Silverado 1500 Hybrid),Gasoline,9.140596
Chevrolet,Automatic transmission (2009 Chevrolet Silverado 1500 Hybrid),Gasoline,9.140596
Chevrolet,Automatic transmission (2009 Chevrolet Silverado 1500 Hybrid),Gasoline,8.502880000000001
Ford,Manual transmission (2011 Ford Ranger),Gasoline,10.416028
Ford,Automatic transmission (2010 Mercedes-Benz R-Class),Diesel Fuel,8.928024
Ford,Automatic transmission (2011 Ford Ranger),Gasoline,9.140596
Ford,Manual transmission (2011 Ford Ranger),Gasoline,7.865164
Ford,Automatic transmission (2011 Ford Ranger),Gasoline,7.4400200000000005
Ford,Manual transmission (2011 Ford Ranger),Gasoline,7.227448000000001
Ford,Automatic transmission (2011 Ford Ranger),Gasoline,6.802304
Chevrolet,Automatic transmission (2011 Chevrolet Silverado 1500),Gasoline,7.652592
Chevrolet,Automatic transmission (2011 Chevrolet Silverado 1500),E85,5.1017280000000005
Chevrolet,Automatic transmission (2011 Chevrolet Silverado 1500),E85,5.739444000000001
Chevrolet,Automatic transmission (2011 Chevrolet Silverado 1500),Gasoline,6.802304
Chevrolet,Automatic transmission (2011 Chevrolet Silverado 1500),E85,4.889156
Chevrolet,Automatic transmission (2011 Chevrolet Silverado 1500),Gasoline,6.589732000000001
Lexus,Automatic transmission (2010 Lexus IS F),Gasoline,8.290308
Lexus,Automatic transmission (2011 lexus IS F),Gasoline,8.290308
Nissan,Automatic transmission (2010 Nissan Frontier),Gasoline,7.4400200000000005
Nissan,Automatic transmission (2010 Nissan Frontier),Gasoline,8.290308
Nissan,Manual transmission (2010 Nissan Frontier),Gasoline,7.227448000000001
Nissan,Manual transmission (2010 Nissan Frontier),Gasoline,8.928024
Nissan,Automatic transmission (2010 Nissan Frontier),Gasoline,7.014876
Nissan,Manual transmission (2010 Nissan Frontier),Gasoline,7.652592
Buick,Manual transmission (2011 Buick Regal),Gasoline,11.053744
Lexus,Automatic transmission (2010 Lexus LX),Gasoline,6.37716
Lexus,Automatic transmission (2011 Lexus LX),Gasoline,6.37716
Ford,Manual transmission (2010 Ford Ranger),Gasoline,10.416028
Ford,Automatic transmission (2010 Ford Ranger),Gasoline,9.140596
Ford,Manual transmission (2010 Ford Ranger),Gasoline,7.652592
Ford,Automatic transmission (2010 Ford Ranger),Gasoline,7.865164
Ford,Manual transmission (2010 Ford Ranger),Gasoline,7.227448000000001
Ford,Automatic transmission (2010 Ford Ranger),Gasoline,6.802304
Ford,Automatic transmission (2012 Ford E-150 Wagon),Gasoline,6.164588
Ford,Automatic transmission (2012 Ford E-150 Wagon),Gasoline,5.952016
Ford,Automatic transmission (2012 Ford E-150 Wagon),E85,4.464012
Ford,Automatic transmission (2011 Ford E-150 Wagon),Gasoline,6.164588
Ford,Automatic transmission (2011 Ford E-150 Wagon),Gasoline,5.739444000000001
Ford,Automatic transmission (2011 Ford E-150 Wagon),E85,4.464012
Buick,Automatic transmission (2012 Buick Enclave),Gasoline,8.715452
Buick,Automatic transmission (2012 Buick Enclave),Gasoline,8.077736
Ford,Automatic transmission (2012 Ford E-350 Super Duty Wagon),E85,4.2514400000000006
Ford,Automatic transmission (2012 Ford E-350 Super Duty Wagon),Gasoline,4.889156
Ford,Automatic transmission (2012 Ford E-350 Super Duty Wagon),Gasoline,5.526872
Ford,Automatic transmission (2011 Ford E-350 Super Duty Wagon),Gasoline,5.526872
Ford,Automatic transmission (2011 Ford E-350 Super Duty Wagon),Gasoline,4.889156
Ford,Automatic transmission (2011 Ford E-350 Super Duty Wagon),E85,4.2514400000000006
Buick,Automatic transmission (2012 Buick Lacrosse),Gasoline,12.966892000000001
Buick,Automatic transmission (2012 Buick Lacrosse),Gasoline,9.353168
Buick,Automatic transmission (2012 Buick Lacrosse),E85,6.37716
Buick,Automatic transmission (2012 Buick Lacrosse),E85,6.802304
Buick,Automatic transmission (2012 Buick Lacrosse),Gasoline,8.928024
Dodge,Automatic transmission (2011 Dodge Dakota),Gasoline,7.4400200000000005
Dodge,Automatic transmission (2011 Dodge Dakota),Gasoline,6.802304
Dodge,Automatic transmission (2011 Dodge Dakota),E85,4.676584
Dodge,Automatic transmission (2011 Dodge Dakota),Gasoline,7.014876
Buick,Automatic transmission (2012 Buick Regal),Gasoline,9.990884000000001
Buick,Automatic transmission (2012 Buick Regal),E85,7.865164
Buick,Manual transmission (2012 Buick Regal),Gasoline,11.053744
Buick,Automatic transmission (2012 Buick Regal),Gasoline,10.6286
Buick,Manual transmission (2012 Buick Regal),Gasoline,9.778312
Ford,Automatic transmission (2012 Ford E-150 Van),Gasoline,6.37716
Ford,Automatic transmission (2012 Ford E-150 Van),E85,4.464012
Ford,Automatic transmission (2012 Ford E-150 Van),Gasoline,5.952016
Toyota,Automatic transmission (2010 Toyota Tundra),Gasoline,7.227448000000001
Toyota,Automatic transmission (2010 Toyota Tundra),Gasoline,7.4400200000000005
Toyota,Automatic transmission (2010 Toyota Tundra),Gasoline,7.014876
Toyota,Automatic transmission (2010 Toyota Tundra),Gasoline,6.802304
Toyota,Automatic transmission (2010 Toyota Tundra),Gasoline,6.37716
Toyota,Automatic transmission (2010 Toyota Tundra),E85,4.889156
Ford,Automatic transmission (2011 Ford E-150 Van),Gasoline,6.37716
Ford,Automatic transmission (2011 Ford E-150 Van),E85,4.464012
Ford,Automatic transmission (2011 Ford E-150 Van),E85,4.676584
Nissan,Automatic transmission (2011 Nissan Titan),Gasoline,6.589732000000001
Nissan,Automatic transmission (2011 Nissan Titan),Gasoline,6.164588
Dodge,Automatic transmission (2010 Dodge Dakota),Gasoline,7.4400200000000005
Dodge,Automatic transmission (2010 Dodge Dakota),Gasoline,6.802304
Dodge,Automatic transmission (2010 Dodge Dakota),Gasoline,7.014876
Dodge,Automatic transmission (2010 Dodge Dakota),Gasoline,5.952016
Dodge,Automatic transmission (2010 Dodge Dakota),E85,4.464012
Chevrolet,Automatic transmission (2011 Chevrolet Silverado 1500),E85,4.676584
Chevrolet,Automatic transmission (2011 Chevrolet Silverado 1500),Gasoline,6.37716
Nissan,Automatic transmission (2011 Nissan Titan),E85,4.676584
Chevrolet,Automatic transmission (2010 Chevrolet Silverado 1500),E85,5.739444000000001
Chevrolet,Automatic transmission (2010 Chevrolet Silverado 1500),E85,5.1017280000000005
Chevrolet,Automatic transmission (2010 Chevrolet Silverado 1500),Gasoline,6.802304
Chevrolet,Automatic transmission (2010 Chevrolet Silverado 1500),Gasoline,6.589732000000001
Chevrolet,Automatic transmission (2010 Chevrolet Silverado 1500),E85,4.889156
Chevrolet,Automatic transmission (2010 Chevrolet Silverado 1500),Gasoline,7.652592
Ford,Automatic transmission (2012 Ford E-250 Van),Gasoline,6.37716
Ford,Automatic transmission (2012 Ford E-250 Van),Gasoline,5.952016
Ford,Automatic transmission (2012 Ford E-250 Van),E85,4.464012
Chevrolet,Automatic transmission (2010 Chevrolet Silverado 1500),Gasoline,7.865164
Ford,Automatic transmission (2011 Ford E-250 Van),Gasoline,6.37716
Ford,Automatic transmission (2011 Ford E-250 Van),E85,4.464012
Ford,Automatic transmission (2011 Ford E-250 Van),E85,4.676584
Chevrolet,Automatic transmission (2010 Chevrolet Silverado 1500),E85,4.676584
Ford,Automatic transmission (2012 Ford E-350 Super Duty Van),Gasoline,5.952016
Ford,Automatic transmission (2012 Ford E-350 Super Duty Van),Gasoline,5.1017280000000005
Ford,Automatic transmission (2012 Ford E-350 Super Duty Van),E85,4.464012
Ford,Automatic transmission (2011 Ford E-350 Super Duty Van),Gasoline,5.739444000000001
Ford,Automatic transmission (2011 Ford E-350 Super Duty Van),Gasoline,5.1017280000000005
Ford,Automatic transmission (2011 Ford E-350 Super Duty Van),E85,4.464012
Nissan,Automatic transmission (2010 Nissan Titan),Gasoline,6.589732000000001
Nissan,Automatic transmission (2010 Nissan Titan),Gasoline,6.164588
Nissan,Automatic transmission (2010 Nissan Titan),E85,4.676584
Nissan,Automatic transmission (2010 Nissan Titan),E85,4.464012
Nissan,Automatic transmission (2012 Nissan Titan),Gasoline,6.589732000000001
Nissan,Automatic transmission (2012 Nissan Titan),Gasoline,6.164588
Dodge,Automatic transmission (2011 Dodge Ram 1500),E85,4.2514400000000006
Ford,Automatic transmission (2011 Ford F-150),Gasoline,7.652592
Ford,Automatic transmission (2011 Ford F-150),Gasoline,8.077736
Ford,Automatic transmission (2011 Ford F-150),E85,5.526872
Ford,Automatic transmission (2011 Ford F-150),Gasoline,7.014876
Ford,Automatic transmission (2011 Ford F-150),E85,5.1017280000000005
Ford,Automatic transmission (2011 Ford F-150),Gasoline,6.589732000000001
Ford,Automatic transmission (2011 Ford F-150),Gasoline,5.952016
Ford,Automatic transmission (2011 Ford F-150),E85,6.164588
Ford,Automatic transmission (2011 Ford F-150),Gasoline,7.865164
Ford,Automatic transmission (2011 Ford F-150),Gasoline,8.502880000000001
Ford,Automatic transmission (2010 Ford F-150),Gasoline,6.802304
Ford,Automatic transmission (2010 Ford F-150),E85,4.889156
Ford,Automatic transmission (2010 Ford F-150),E85,5.1017280000000005
Ford,Automatic transmission (2010 Ford F-150),Gasoline,7.227448000000001
Ford,Automatic transmission (2010 Ford F-150),Gasoline,7.652592
Ford,Automatic transmission (2010 Ford F-150),Gasoline,5.1017280000000005
GMC,Automatic transmission (2011 GMC Sierra 1500 Hybrid),Gasoline,9.140596
GMC,Automatic transmission (2010 GMC Sierra 1500 Hybrid),Gasoline,9.140596
BMW,Automatic transmission (2011 BMW 5 Series Sedan),Gasoline,11.478888000000001
BMW,Automatic transmission (2011 BMW 5 Series Sedan),Gasoline,10.203456000000001
BMW,Automatic transmission (2011 BMW 5 Series Sedan),Gasoline,8.502880000000001
BMW Motorrad,Manual transmission (2012 BMW 1 Series Convertible),Gasoline,9.778312
BMW Motorrad,Automatic transmission (2012 BMW 1 Series Convertible),Gasoline,9.56574
BMW,Manual transmission (2012 BMW 1 Series Convertible),Gasoline,9.990884000000001
BMW Motorrad,Manual transmission (2012 BMW 1 Series Coup),Gasoline,9.778312
BMW Motorrad,Automatic transmission (2012 BMW 1 Series Coup),Gasoline,9.778312
BMW,Manual transmission (2012 BMW 1 Series Coup),Gasoline,10.203456000000001
BMW,Automatic transmission (2012 BMW 1 Series Coup),Gasoline,9.140596
BMW Motorrad,Manual transmission (2012 BMW 3 Series Sports Wagon),Gasoline,9.140596
BMW Motorrad,Automatic transmission (2012 BMW 3 Series Sports Wagon),Gasoline,9.56574
BMW Motorrad,Manual transmission (2012 BMW 3 Series Sports Wagon),Gasoline,8.928024
BMW Motorrad,Automatic transmission (2012 BMW 3 Series Sports Wagon),Gasoline,8.928024
Ford,Manual transmission (2012 Ford Focus 5-Door),Gasoline,13.179464000000001
Ford,Automatic transmission (2012 Ford Focus 5-Door),Gasoline,14.029752
Ford,Automatic transmission (2012 Ford Focus 5-Door),Gasoline,13.604608
Nissan,Manual transmission (2012 Nissan 370Z Roadster),Gasoline,9.140596
Nissan,Automatic transmission (2012 Nissan 370Z Roadster),Gasoline,9.140596
Nissan,Manual transmission (2012 Nissan 370Z Coupe),Gasoline,9.353168
Nissan,Automatic transmission (2012 Nissan 370Z Coupe),Gasoline,9.56574
Nissan,Manual transmission (2012 Nissan JUKE),Gasoline,11.904032
Hyundai,Manual transmission (2012 Hyundai Veloster),Gasoline,14.454896000000002
Hyundai,Automatic transmission (2012 Hyundai Equus),Gasoline,8.077736
Hyundai,Automatic transmission (2012 Hyundai Santa Fe),Gasoline,9.778312
Hyundai,Automatic transmission (2012 Hyundai Santa Fe),Gasoline,10.203456000000001
Hyundai,Automatic transmission (2012 Hyundai Santa Fe),Gasoline,9.56574
Ford,Automatic transmission (2012 Ford Expedition),E85,5.1017280000000005
Ford,Automatic transmission (2012 Ford Expedition),Gasoline,7.227448000000001
Ford,Automatic transmission (2012 Ford Expedition),E85,4.676584
Ford,Automatic transmission (2012 Ford Expedition),Gasoline,6.589732000000001
Nissan,Automatic transmission (2012 Nissan Xterra),Gasoline,8.077736
Nissan,Automatic transmission (2012 Nissan Xterra),Gasoline,7.4400200000000005
Nissan,Manual transmission (2012 Nissan Xterra),Gasoline,7.652592
Nissan,Automatic transmission (2012 Nissan Pathfinder),Gasoline,7.865164
Nissan,Automatic transmission (2012 Nissan Pathfinder),Gasoline,7.227448000000001
Nissan,Automatic transmission (2012 Nissan Pathfinder),Gasoline,6.589732000000001
Hyundai,Automatic transmission (2012 Hyundai Veracruz),Gasoline,8.290308
Hyundai,Automatic transmission (2012 Hyundai Veracruz),Gasoline,7.865164
Infiniti,Automatic transmission (2012 Infiniti G25),Gasoline,10.416028
Infiniti,Automatic transmission (2012 Infiniti G25),Gasoline,9.778312
Infiniti,Automatic transmission (2012 Infiniti G37 Sedan),Gasoline,9.778312
Infiniti,Automatic transmission (2012 Infiniti G37 Sedan),Gasoline,9.140596
Infiniti,Manual transmission (2012 Infiniti G37 Sedan),Gasoline,8.928024
Infiniti,Automatic transmission (2012 Infiniti G37 Coupe),Gasoline,9.778312
Infiniti,Automatic transmission (2012 Infiniti G37 Coupe),Gasoline,9.140596
Infiniti,Manual transmission (2012 Infiniti G37 Coupe),Gasoline,8.928024
Volvo,Manual transmission (2012 Volvo C30),Gasoline,10.6286
Jeep,Manual transmission (2012 Jeep Compass),Gasoline,10.6286
Jeep,Manual transmission (2012 Jeep Compass),Gasoline,11.053744
Nissan,Automatic transmission (2012 Nissan Armada),Gasoline,6.802304
Nissan,Automatic transmission (2012 Nissan Armada),Gasoline,6.589732000000001
Nissan,Automatic transmission (2012 Nissan Armada),Gasoline,6.37716
Nissan,Automatic transmission (2012 Nissan Armada),E85,4.676584
Lexus,Automatic transmission (2012 Lexus IS),Gasoline,10.841172
Lexus,Automatic transmission (2012 Lexus IS),Gasoline,9.990884000000001
Lexus,Manual transmission (2012 Lexus IS),Gasoline,9.990884000000001
Lexus,Automatic transmission (2012 Lexus IS),Gasoline,9.778312
Lexus,Automatic transmission (2012 Lexus IS),Gasoline,9.353168
Lexus,Automatic transmission (2012 Lexus IS C),Gasoline,9.778312
Lexus,Manual transmission (2012 Lexus IS C),Gasoline,9.990884000000001
Lexus,Automatic transmission (2012 Lexus IS C),Gasoline,10.841172
Lexus,Automatic transmission (2012 Lexus IS F),Gasoline,8.290308
Lexus,Automatic transmission (2012 Lexus ES),Gasoline,9.990884000000001
Lexus,Automatic transmission (2012 Lexus LS),Gasoline,8.502880000000001
Lexus,Automatic transmission (2012 Lexus LS),Gasoline,8.290308
Toyota,Automatic transmission (2012 Toyota Sienna),Gasoline,9.140596
Toyota,Automatic transmission (2012 Toyota Sienna),Gasoline,8.502880000000001
Audi,Automatic transmission (2012 Audi A5 Cabriolet),Gasoline,10.6286
Audi,Automatic transmission (2012 Audi A8),Gasoline,9.778312
Audi,Automatic transmission (2012 Audi A8),Gasoline,7.4400200000000005
Audi,Manual transmission (2012 Audi TT RS),Gasoline,9.140596
Honda,Manual transmission (2012 Honda Accord Sedan),Gasoline,12.116604
Honda,Automatic transmission (2012 Honda Accord Sedan),Gasoline,12.116604
Honda,Automatic transmission (2012 Honda Accord Sedan),Gasoline,10.6286
Honda,Manual transmission (2012 Honda Accord Coupe),Gasoline,11.691460000000001
Honda,Automatic transmission (2012 Honda Accord Coupe),Gasoline,11.691460000000001
Lexus,Automatic transmission (2012 Lexus RX),Gasoline,8.928024
Lexus,Automatic transmission (2012 Lexus RX),Gasoline,9.140596
Honda,Manual transmission (2012 Honda Accord Coupe),Gasoline,9.140596
Honda,Automatic transmission (2012 Honda Accord Coupe),Gasoline,10.203456000000001
Infiniti,Automatic transmission (2012 Infiniti G37 Convertible),Gasoline,8.928024
Infiniti,Manual transmission (2012 Infiniti G37 Convertible),Gasoline,8.502880000000001
Infiniti,Automatic transmission (2012 Infiniti IPL G Coupe),Gasoline,9.778312
Infiniti,Manual transmission (2012 Infiniti IPL G Coupe),Gasoline,8.928024
Lexus,Automatic transmission (2012 Lexus LFA),Gasoline,5.739444000000001
Infiniti,Automatic transmission (2012 Infiniti EX),Gasoline,8.715452
Infiniti,Automatic transmission (2012 Infiniti FX),Gasoline,8.290308
Infiniti,Automatic transmission (2012 Infiniti FX),Gasoline,7.865164
Infiniti,Automatic transmission (2012 Infiniti FX),Gasoline,7.227448000000001
Infiniti,Automatic transmission (2012 Infiniti QX56),Gasoline,7.227448000000001
Dodge,Automatic transmission (2012 Dodge Durango),E85,6.164588
Dodge,Automatic transmission (2012 Dodge Durango),Gasoline,8.290308
Dodge,Automatic transmission (2012 Dodge Durango),Gasoline,7.227448000000001
Dodge,Automatic transmission (2012 Dodge Durango),Gasoline,7.014876
Grand Cherokee,Automatic transmission (2012 Jeep Grand Cherokee),Gasoline,6.37716
Grand Cherokee,Automatic transmission (2012 Jeep Grand Cherokee),Gasoline,8.502880000000001
Grand Cherokee,Automatic transmission (2012 Jeep Grand Cherokee),E85,6.37716
Grand Cherokee,Automatic transmission (2012 Jeep Grand Cherokee),Gasoline,8.290308
Grand Cherokee,Automatic transmission (2012 Jeep Grand Cherokee),E85,6.164588
Toyota,Automatic transmission (2012 Toyota 4Runner),Gasoline,8.502880000000001
Toyota,Automatic transmission (2012 Toyota 4Runner),Gasoline,8.290308
Mazda,Manual transmission (2012 Mazda Mazda2),Gasoline,13.604608
Mazda,Automatic transmission (2012 Mazda Mazda2),Gasoline,13.179464000000001
Toyota,Automatic transmission (2012 Toyota Sequoia),Gasoline,7.227448000000001
Toyota,Automatic transmission (2012 Toyota Sequoia),Gasoline,6.589732000000001
Toyota,Automatic transmission (2012 Toyota Sequoia),Gasoline,6.37716
Mazda,Manual transmission (2012 Mazda Mazda3 4-Door),Gasoline,12.329176
Mazda,Automatic transmission (2012 Mazda Mazda3 4-Door),Gasoline,12.116604
Mazda,Manual transmission (2012 Mazda Mazda3 4-Door),Gasoline,14.029752
Mazda,Automatic transmission (2012 Mazda Mazda3 4-Door),Gasoline,14.454896000000002
Mazda,Manual transmission (2012 Mazda Mazda3 4-Door),Gasoline,10.203456000000001
Mazda,Automatic transmission (2012 Mazda Mazda3 4-Door),Gasoline,10.841172
Dodge,Automatic transmission (2012 Dodge Charger),Gasoline,8.715452
Dodge,Automatic transmission (2012 Dodge Charger),Gasoline,8.077736
Volkswagen,Manual transmission (2012 Volkswagen Tiguan),Gasoline,9.353168
Volkswagen,Automatic transmission (2012 Volkswagen Tiguan),Gasoline,10.416028
Volkswagen,Automatic transmission (2012 Volkswagen Tiguan),Gasoline,10.203456000000001
Dodge,Automatic transmission (2012 Dodge Challenger),Gasoline,9.56574
Dodge,Automatic transmission (2012 Dodge Challenger),Gasoline,8.077736
Dodge,Manual transmission (2012 Dodge Challenger),Gasoline,8.715452
Dodge,Automatic transmission (2012 Dodge Challenger),Gasoline,7.865164
Dodge,Manual transmission (2012 Dodge Challenger),Gasoline,7.865164
Dodge,Automatic transmission (2012 Dodge Avenger),Gasoline,10.841172
Dodge,Automatic transmission (2012 Dodge Avenger),E85,7.4400200000000005
Dodge,Manual transmission (2012 Dodge Caliber),Gasoline,11.904032
Volkswagen,Manual transmission (2012 Volkswagen Jetta),Gasoline,12.329176
Volkswagen,Automatic transmission (2012 Volkswagen Jetta),Gasoline,11.053744
Volkswagen,Manual transmission (2012 Volkswagen Jetta),Gasoline,11.904032
Volkswagen,Automatic transmission (2012 Volkswagen Jetta),Gasoline,11.691460000000001
Volkswagen,Manual transmission (2012 Volkswagen Jetta),Diesel Fuel,15.305184
Volkswagen,Manual transmission (2012 Volkswagen Jetta),Gasoline,11.691460000000001
Volkswagen,Manual transmission (2012 Volkswagen Jetta SportWagen),Gasoline,11.904032
Volkswagen,Automatic transmission (2012 Volkswagen Jetta SportWagen),Gasoline,11.691460000000001
Volkswagen,Manual transmission (2012 Volkswagen Jetta SportWagen),Diesel Fuel,15.305184
Volkswagen,Manual transmission (2012 Volkswagen CC),Gasoline,11.053744
Volkswagen,Automatic transmission (2012 Volkswagen CC),Gasoline,8.928024
Mazda,Manual transmission (2012 Mazda Mazda3 5-Door),Gasoline,13.81718
Mazda,Automatic transmission (2012 Mazda Mazda3 5-Door),Gasoline,14.242324
Mazda,Manual transmission (2012 Mazda Mazda3 5-Door),Gasoline,10.203456000000001
Mazda,Automatic transmission (2012 Mazda Mazda3 5-Door),Gasoline,10.841172
Mazda,Manual transmission (2012 Mazda Mazdaspeed3),Gasoline,9.140596
Dodge,Automatic transmission (2012 Dodge Grand Caravan),Gasoline,8.928024
Dodge,Automatic transmission (2012 Dodge Grand Caravan),E85,6.37716
Mazda,Manual transmission (2012 Mazda MX-5 Miata),Gasoline,10.6286
Mazda,Automatic transmission (2012 Mazda MX-5 Miata),Gasoline,10.416028
Mazda,Manual transmission (2012 Mazda MX-5 Miata),Gasoline,10.416028
Dodge,Automatic transmission (2012 Dodge Journey),Gasoline,9.56574
Dodge,Automatic transmission (2012 Dodge Journey),E85,6.589732000000001
Dodge,Automatic transmission (2012 Dodge Journey),Gasoline,8.502880000000001
Dodge,Automatic transmission (2012 Dodge Journey),Gasoline,8.928024
Mazda,Automatic transmission (2012 Mazda CX-9),Gasoline,8.715452
Mazda,Automatic transmission (2012 Mazda CX-9),Gasoline,8.077736
Kia,Manual transmission (2012 Kia Forte),Gasoline,12.541748
Kia,Automatic transmission (2012 Kia Forte),Gasoline,13.179464000000001
Kia,Automatic transmission (2012 Kia Forte),Gasoline,11.691460000000001
Kia,Manual transmission (2012 Kia Forte Koup),Gasoline,12.116604
Kia,Automatic transmission (2012 Kia Forte Koup),Gasoline,12.541748
Kia,Manual transmission (2012 Kia Forte Koup),Gasoline,11.478888000000001
Kia,Automatic transmission (2012 Kia Forte Koup),Gasoline,11.478888000000001
Kia,Automatic transmission (2012 Kia Forte 5-Door),Gasoline,13.179464000000001
Kia,Automatic transmission (2012 Kia Forte 5-Door),Gasoline,11.691460000000001
Honda,Automatic transmission (2012 Honda Civic Sedan),Gasoline,14.242324
Honda,Manual transmission (2012 Honda Civic Sedan),Gasoline,13.604608
Kia,Manual transmission (2012 Kia Optima),Gasoline,12.541748
Kia,Automatic transmission (2012 Kia Optima),Gasoline,12.541748
Kia,Automatic transmission (2012 Kia Optima),Gasoline,11.904032
Kia,Manual transmission (2012 Kia Rio 5-Door),Gasoline,14.880040000000001
Kia,Automatic transmission (2012 Kia Rio 5-Door),Gasoline,14.880040000000001
Kia,Manual transmission (2012 Kia Soul),Gasoline,13.179464000000001
Kia,Automatic transmission (2012 Kia Soul),Gasoline,13.179464000000001
Kia,Manual transmission (2012 Kia Soul),Gasoline,12.75432
Kia,Automatic transmission (2012 Kia Soul),Gasoline,12.75432
Volkswagen,Manual transmission (2012 Volkswagen Passat),Gasoline,11.478888000000001
Volkswagen,Automatic transmission (2012 Volkswagen Passat),Gasoline,11.266316
Volkswagen,Manual transmission (2012 Volkswagen Passat),Diesel Fuel,15.730328
Volkswagen,Automatic transmission (2012 Volkswagen Touareg),Gasoline,8.290308
Volkswagen,Automatic transmission (2012 Volkswagen Touareg),Diesel Fuel,9.990884000000001
Volkswagen,Automatic transmission (2012 Volkswagen Touareg Hybrid),Gasoline,9.353168
GMC,Automatic transmission (2012 GMC Acadia),Gasoline,8.715452
GMC,Automatic transmission (2012 GMC Acadia),Gasoline,8.290308
